Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	Name	File	HV
10015_T422-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	10015	1	10015_G422	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9610_T167.1-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9610	1	9610_G167.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9600_T131-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9600	1	9600_G131	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9545_T151-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9545	1	9545_G151	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9721_T123-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9721	1	9721_G123	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9554_T128-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9554	1	9554_G128	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7067_T288-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7067	1	7067_G288	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9879_T127-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9879	1	9879_G127	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9100_T174-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9100	1	9100_G174	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7058_T059-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7058	1	7058_G059	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7396_T129-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7396	1	7396_G129	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6981_T172-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6981	1	6981_G172	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6899_T119-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6899	1	6899_G119	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7213_T089-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7213	1	7213_G089	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
1925_T258-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	1925	1	1925_G258	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9597_T151-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9597	1	9597_G151	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7308_T041-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7308	1	7308_G041	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7413_T266-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7413	1	7413_G266	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9134_T364-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9134	1	9134_G364	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9580_T173-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9580	1	9580_G173	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9669_T464-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9669	1	9669_G464	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9947_T071-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9947	1	9947_G071	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9837_T160-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9837	1	9837_G160	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9537_T139-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9537	1	9537_G139	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6906_T169-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6906	1	6906_G169	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9543_T136-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9543	1	9543_G136	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9549_T127-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9549	1	9549_G127	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9654_T113-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9654	1	9654_G113	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9869_T112.3-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9869	1	9869_G112.3	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7186_T136-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7186	1	7186_G136	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9533_T178-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9533	1	9533_G178	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
5784_T088-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	5784	1	5784_G088	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
108_T183-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	108	1	108_G183	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6924_T139-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6924	1	6924_G139	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9557_T217-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9557	1	9557_G217	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9792_T147.1-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9792	1	9792_G147.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7328_T150.3-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7328	1	7328_G150.3	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6939_T305.1-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6939	1	6939_G305.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9332_T134.1-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9332	1	9332_G134.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7273_T103.3-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7273	1	7273_G103.3	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7322_T089.1-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7322	1	7322_G089.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7373_T056.3-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7373	1	7373_G056.3	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7167_T122.3-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7167	1	7167_G122.3	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
Athaliana_AT5G38350.1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	Athaliana	1	Athaliana_AT5G38350.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7415_T124-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	7415	1	7415_G124	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6909_T165-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6909	1	6909_G165	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9784_T185-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9784	1	9784_G185	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9536_T082-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9536	1	9536_G082	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9764_T161-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9764	1	9764_G161	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9583_T122-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9583	1	9583_G122	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9542_T116.2-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9542	1	9542_G116.2	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9887_T112-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9887	1	9887_G112	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9871_T134-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9871	1	9871_G134	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9944_T104-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9944	1	9944_G104	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9518_T099.1-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9518	1	9518_G099.1	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
6974_T473-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	6974	1	6974_G473	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
9762_T497-R1	Int10431_290	Int10431_290_342_L_59	NA	NA	Int10431_290_342_L_59	9762	1	9762_G497	../Autoclades_70_Refinement_1/Int10431_290_342_L_59/Int10431_290_342_L_59.best.fa	1
7067_T349.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7067	1	7067_G349.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9944_T103-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9944	1	9944_G103	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9537_T138.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9537	1	9537_G138.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7213_T090.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7213	1	7213_G090.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
5993_T070.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	5993	1	5993_G070.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9533_T177.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9533	1	9533_G177.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9583_T121.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9583	1	9583_G121.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9583_T121.1-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9583	2	9583_G121.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9100_T175.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9100	1	9100_G175.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9784_T186.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9784	1	9784_G186.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7415_T123.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7415	1	7415_G123.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9536_T083.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9536	1	9536_G083.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9550_T369.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9550	1	9550_G369.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7416_T488-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7416	1	7416_G488	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6909_T164.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	6909	1	6909_G164.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
Athaliana_AT5G38340.1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	Athaliana	1	Athaliana_AT5G38340.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
5784_T087.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	5784	1	5784_G087.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9610_T167.3-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9610	1	9610_G167.3	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9871_T132-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9871	1	9871_G132	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9762_T454-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9762	2	9762_G454	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9762_T454-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9762	1	9762_G454	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6974_T288.1-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	6974	2	6974_G288.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
108_T182.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	108	1	108_G182.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6906_T170.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	6906	1	6906_G170.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9545_T152.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9545	1	9545_G152.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9545_T152.2-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9545	2	9545_G152.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7373_T056.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7373	1	7373_G056.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7396_T128.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7396	1	7396_G128.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9549_T126.1-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9549	2	9549_G126.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9549_T126.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9549	1	9549_G126.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7058_T058.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7058	1	7058_G058.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9332_T134.3-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9332	1	9332_G134.3	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9764_T162.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9764	1	9764_G162.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9332_T134.3-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9332	2	9332_G134.3	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6981_T173.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	6981	1	6981_G173.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7288_T480-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7288	1	7288_G480	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7273_T103.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7273	1	7273_G103.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9669_T480-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9669	1	9669_G480	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9887_T114-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9887	1	9887_G114	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6924_T138.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	6924	1	6924_G138.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9792_T147.3-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9792	1	9792_G147.3	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
1925_T257.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	1925	1	1925_G257.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7167_T122.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7167	1	7167_G122.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6899_T120.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	6899	1	6899_G120.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9654_T114.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9654	1	9654_G114.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9764_T162.2-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9764	2	9764_G162.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7322_T089.3-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7322	1	7322_G089.3	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7328_T150.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7328	1	7328_G150.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9879_T128.2-R2	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9879	2	9879_G128.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9879_T128.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9879	1	9879_G128.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9597_T152.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9597	1	9597_G152.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9557_T218.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9557	1	9557_G218.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
7417_T180.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	7417	1	7417_G180.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9837_T162-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9837	1	9837_G162	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9580_T172.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9580	1	9580_G172.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9721_T122.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9721	1	9721_G122.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9600_T130.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9600	1	9600_G130.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9542_T115-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9542	1	9542_G115	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9554_T129.2-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9554	1	9554_G129.2	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9518_T100-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9518	1	9518_G100	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
9543_T135.1-R1	Int10431_290	Int10431_290_343_R_61	NA	NA	Int10431_290_343_R_61	9543	1	9543_G135.1	../Autoclades_70_Refinement_1/Int10431_290_343_R_61/Int10431_290_343_R_61.best.fa	0
6974_T238-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	6974	1	6974_G238	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
9669_T269-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	9669	1	9669_G269	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
6981_T268-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	6981	1	6981_G268	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
9610_T201-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	9610	1	9610_G201	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
9543_T236-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	9543	1	9543_G236	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
9134_T299.2-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	9134	1	9134_G299.2	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
9869_T169-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	9869	1	9869_G169	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
9100_T244-R1	Int10431_290	Int10431_290_405_R_52	NA	NA	Int10431_290_405_R_52	9100	1	9100_G244	../Autoclades_70_Refinement_1/Int10431_290_405_R_52/Int10431_290_405_R_52.best.fa	0
